Time,%time,field.velocity_x,field.velocity_y,field.velocity_z,field.dvl_roll,field.dvl_pitch,field.dvl_yaw,field.depth_data,field.depth_rate,field.roll_data,field.pitch_data,field.yaw_data,field.yaw_rate_data,field.lat,field.long,field.gps_status,field.navigasi_north,field.navigasi_east,field.navigasi_depth,field.voltage,field.current,field.humidity,field.temperature,field.pressure,field.surge,field.des_mm,field.cur_mm,field.roll_sp,field.servo_position,field.yaw_sp,field.internal_volume,field.bow_percentage,be_rate,depthrate_mm,depthrate_mm
302.4,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.551423032,0.005590154,-0.357436437,6.314604668,257.2178719,-0.065289293,-6.886746098,107.610577,0,0,0,0,20.63379097,1220,60.24000168,36.88000107,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,5,0.5590154,1.460642
302.5,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.55449136,0.007599582,-0.37417662,6.324182887,257.119932,-0.11938633,-6.886745317,107.6105782,0,0,0,0,20.63379097,1220,60.24000168,36.88000107,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,5,0.7599582,2.009428
302.6,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.550400217,0.004182305,-0.394476441,6.322472338,257.0330626,-0.157637412,-6.886744596,107.6105793,0,0,0,0,20.63379097,1220,60.25,36.90000153,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,5,0.4182305,-3.417277
302.7,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.546309073,0.001923951,-0.411022772,6.318477641,256.9446078,-0.071290489,-6.886743888,107.6105805,0,0,0,0,20.63379097,1220,60.25,36.90000153,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,5,0.1923951,-2.258354
302.8,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.548354645,0.002797151,-0.425869658,6.316897358,256.8525721,-0.110916904,-6.886743163,107.6105816,0,0,0,0,20.63379097,1220,60.25,36.90000153,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2797151,0.8732
302.9,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.543240745,0.000638663,-0.437070684,6.322445004,256.7754339,-0.06482299,-6.886742544,107.6105827,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0638663,-2.158488
303,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.551423032,0.006222063,-0.454303636,6.336364729,256.707726,-0.118046387,-6.886741941,107.6105838,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,5,0.6222063,5.5834
303.1,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.551423032,0.006223565,-0.455865126,6.364632564,256.6420409,0.101221551,-6.886741294,107.6105848,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5999756,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.6223565,0.001502
303.2,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.550400217,0.005399685,-0.445188797,6.400947453,256.5712716,0.139147814,-6.886740638,107.6105858,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5999756,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.5399685,-0.82388
303.3,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.550400217,0.003900455,-0.44130859,6.439814285,256.4974135,0.109661213,-6.886740074,107.6105868,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.3900455,-1.49923
303.4,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.54937746,0.00333743,-0.446222387,6.462302557,256.415273,-0.01695202,-6.886739428,107.6105878,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.333743,-0.563025
303.5,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.551423032,0.002845999,-0.463010779,6.477985792,256.3261895,-0.079305377,-6.886738894,107.6105888,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2845999,-0.491431
303.6,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.545286317,0.001442078,-0.484790006,6.483886652,256.2402494,-0.14024575,-6.886738359,107.6105896,0,0,0,0,20.63786125,1266,60.24000168,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.1442078,-1.403921
303.7,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.544263501,-0.00061375,-0.508555051,6.490886022,256.1585189,-0.170759735,-6.886737814,107.6105906,0,0,0,0,20.63786125,1266,60.24000168,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.061375,-2.055828
303.8,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.550400217,0.00252788,-0.521959476,6.496111631,256.0870389,-0.080142866,-6.88673734,107.6105914,0,0,0,0,20.63786125,1266,60.24000168,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.252788,3.14163
303.9,1.70E+18,0.0451,0.021500001,0.0067,1,9.300000191,277.7999878,0.548354645,0.002199198,-0.53532386,6.519148304,256.0294722,-0.03898923,-6.886736865,107.6105923,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2199198,-0.328682
304,1.70E+18,0.0451,0.021500001,0.0067,0.829999983,9.460000038,276.8999939,0.548354645,0.002301053,-0.544154969,6.552874093,255.9752404,-0.034306793,-6.88673634,107.6105931,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2301053,0.101855
304.1,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.551423032,0.005654993,-0.537112782,6.596507825,255.9253,0.131696343,-6.886735889,107.6105939,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.5,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,0.5654993,3.35394
304.2,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.550400217,0.002551601,-0.532489549,6.63652271,255.8726262,0.13236859,-6.886735442,107.6105947,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.5,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2551601,-3.103392
304.3,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.547331889,-0.000541738,-0.524267916,6.678269927,255.8144308,0.184590783,-6.886734991,107.6105954,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.7000122,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0541738,-3.093339
304.4,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.54937746,0.000644862,-0.533109222,6.707849396,255.7449462,-0.02117704,-6.886734558,107.6105961,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.7000122,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0644862,1.1866
304.5,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.543240745,-0.003925017,-0.537756053,6.71824979,255.6695847,-0.00207384,-6.886734141,107.6105968,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.7000122,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.3925017,-4.569879
304.6,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.547331889,0.000178879,-0.540298226,6.71321595,255.590615,0.04678061,-6.886733695,107.6105974,0,0,0,0,20.64583015,1254,60.25999832,36.88000107,930.7000122,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0178879,4.103896
304.7,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.54937746,0.002301638,-0.543769135,6.70095125,255.5142421,0.042857882,-6.886733322,107.6105981,0,0,0,0,20.64583015,1254,60.25999832,36.88000107,930.7000122,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2301638,2.122759
304.8,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.548354645,0.001608253,-0.553132895,6.68594113,255.4485023,-0.041247422,-6.886732945,107.6105988,0,0,0,0,20.64583015,1254,60.25999832,36.88000107,930.7000122,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,0.1608253,-0.693385
304.9,1.70E+18,0.023799999,-0.037999999,-0.0016,0.829999983,9.460000038,276.8999939,0.548354645,-2.69E-05,-0.559472337,6.676462426,255.3964026,-0.000660784,-6.886732577,107.6105994,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.7000122,0.044837929,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.00269,-1.635153
305,1.70E+18,-0.0053,-0.024600001,-0.0078,0.829999983,9.460000038,276.8999939,0.550400217,0.000905507,-0.551991461,6.673386427,255.3516558,0.12715861,-6.886732247,107.6106,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.7000122,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0905507,0.932407
305.1,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.547331889,-0.000645916,-0.5319459,6.682698134,255.3106265,0.276574002,-6.886731881,107.6106007,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.7000122,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0645916,-1.551423
305.2,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.547331889,-0.000215024,-0.507378702,6.69673574,255.2612056,0.27614543,-6.886731492,107.6106012,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.7000122,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0215024,0.430892
305.3,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.547331889,5.80E-05,-0.482992649,6.718808868,255.2124679,0.276699811,-6.886731111,107.6106018,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.9000244,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0058,0.273024
305.4,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.550400217,0.000623721,-0.462478501,6.736103137,255.1587554,0.186902453,-6.886730797,107.6106023,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.9000244,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0623721,0.565721
305.5,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.54937746,0.003341927,-0.457233245,6.743808935,255.1082684,0.086772211,-6.886730489,107.6106028,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.9000244,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.3341927,2.718206
305.6,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.550400217,0.003694701,-0.453194663,6.74038015,255.0573987,0.071490046,-6.886730192,107.6106033,0,0,0,0,20.64183044,1174,60.25,36.88000107,930.9000244,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.3694701,0.352774
305.7,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.547331889,0.002596749,-0.444315958,6.732155421,255.0012534,0.229133418,-6.886729893,107.6106038,0,0,0,0,20.64183044,1174,60.25,36.88000107,930.9000244,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2596749,-1.097952
305.8,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.548354645,0.000963499,-0.423684037,6.710600796,254.9386845,0.239754223,-6.886729602,107.6106043,0,0,0,0,20.64183044,1174,60.25,36.88000107,930.9000244,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0963499,-1.63325
305.9,1.70E+18,-0.0053,-0.024600001,-0.0078,0.779999971,9.680000305,276.1000061,0.552445788,0.002866332,-0.413588782,6.686029541,254.8815824,-0.009694448,-6.886729312,107.6106048,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.9000244,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2866332,1.902833
306,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.550400217,-0.000116387,-0.534929857,6.664526168,254.8417286,-1.623594932,-6.886729007,107.6106053,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.9000244,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0116387,-2.982719
306.1,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.551423032,0.00033369,-0.842437273,6.65601528,254.8234691,-3.575264174,-6.886728656,107.6106059,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.9000244,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.033369,0.450077
306.2,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.551423032,0.000662902,-1.308741072,6.661473234,254.815952,-4.986667756,-6.88672829,107.6106064,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.9000244,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0662902,0.329212
306.3,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.550400217,0.001523132,-1.865673905,6.669897847,254.8209816,-5.752648992,-6.886727924,107.610607,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.5,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.1523132,0.86023
306.4,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.550400217,0.003579787,-2.417079701,6.674271385,254.8325168,-5.438509783,-6.886727541,107.6106075,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.5,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.3579787,2.056655
306.5,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.54937746,0.002936407,-2.894745036,6.686137598,254.8417559,-4.582941058,-6.886727163,107.6106081,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.5,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.2936407,-0.64338
306.6,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.550400217,0.001393324,-3.253692512,6.686931156,254.8536191,-3.32978802,-6.886726751,107.6106086,0,0,0,0,20.63773155,1200,60.25999832,36.86999893,930.5,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.1393324,-1.543083
306.7,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.551423032,0.000940897,-3.467530558,6.684790087,254.8653183,-1.904805754,-6.886726325,107.610609,0,0,0,0,20.63773155,1200,60.25999832,36.86999893,930.5,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0940897,-0.452427
306.8,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.55449136,0.003267532,-3.524359861,6.689009013,254.8776189,-0.346088969,-6.886725924,107.6106095,0,0,0,0,20.63773155,1200,60.25999832,36.86999893,930.5,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.3267532,2.326635
306.9,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.550400217,8.73E-05,-3.439189902,6.687609396,254.8871587,1.045591168,-6.886725522,107.6106099,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,5,0.00873,-3.180232
307,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.546309073,-0.001975503,-3.229517822,6.685027556,254.8896462,2.229891409,-6.886725119,107.6106104,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.1975503,-2.062803
307.1,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.54937746,0.001068052,-2.900697789,6.684051198,254.8890448,3.297200676,-6.886724726,107.6106108,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,0.1068052,3.043555
307.2,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.553468604,0.003121488,-2.512298975,6.670290782,254.8619835,3.952325102,-6.886724341,107.6106113,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,0.3121488,2.053436
307.3,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.55449136,0.003409431,-2.07207117,6.651634481,254.8281159,4.459803746,-6.886723972,107.6106117,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,0.3409431,0.287943
307.4,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.54937746,-0.000887938,-1.599658672,6.63133554,254.793483,4.758497617,-6.886723639,107.6106122,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0887938,-4.297369
307.5,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.547331889,-0.001540241,-1.116379384,6.604628768,254.7672691,4.789603127,-6.886723293,107.6106125,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.1540241,-0.652303
307.6,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.540172358,-0.005746863,-0.638501992,6.578299128,254.7502396,4.766383653,-6.886722968,107.6106129,0,0,0,0,20.64179039,1166,60.27000046,36.88000107,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.5746863,-4.206622
307.7,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.552445788,0.001839636,-0.170567312,6.556975139,254.7436246,4.567272771,-6.886722664,107.6106133,0,0,0,0,20.64179039,1166,60.27000046,36.88000107,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,0.1839636,7.586499
307.8,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.550400217,0.000279772,0.272716111,6.543306978,254.7539025,4.246704375,-6.886722377,107.6106138,0,0,0,0,20.64179039,1166,60.27000046,36.88000107,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,0.0279772,-1.559864
307.9,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.54937746,-0.00113784,0.660296381,6.533088957,254.7754148,3.665684515,-6.886722132,107.6106142,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.113784,-1.417612
308,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.547331889,-0.002137534,0.981044214,6.527229527,254.8141753,2.985139751,-6.886721919,107.6106147,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.2137534,-0.999694
308.1,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.544263501,-0.004390525,1.240274697,6.512528629,254.8433413,2.39266925,-6.8867217,107.6106151,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.4390525,-2.252991
308.2,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.546309073,-0.002851199,1.432914429,6.505354147,254.8611088,1.739834631,-6.886721416,107.6106155,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.2851199,1.539326
308.3,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.545286317,-0.003254591,1.552439194,6.495539313,254.8676691,0.949114929,-6.88672113,107.610616,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5999756,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.3254591,-0.403392
308.4,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.550400217,-0.000349912,1.592425036,6.483314333,254.8637876,0.166879488,-6.886720845,107.6106164,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5999756,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0349912,2.904679
308.5,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.540172358,-0.006338123,1.559010072,6.473587482,254.850667,-0.496362105,-6.886720512,107.6106169,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5999756,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.6338123,-5.988211
308.6,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.54937746,-0.001443646,1.467436979,6.457429735,254.8280066,-1.06809503,-6.886720198,107.6106173,0,0,0,0,20.64978027,1180,60.25999832,36.90000153,930.5999756,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.1443646,4.894477
308.7,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.545286317,-0.004066909,1.317153406,6.445750167,254.8040341,-1.624000893,-6.886719922,107.6106176,0,0,0,0,20.64978027,1180,60.25999832,36.90000153,930.5999756,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.4066909,-2.623263
308.8,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.547331889,-0.004654863,1.121582357,6.433252269,254.7839705,-2.063225219,-6.886719675,107.610618,0,0,0,0,20.64978027,1180,60.25999832,36.90000153,930.5999756,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.4654863,-0.587954
308.9,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.547331889,-0.002653714,0.890788628,6.418938754,254.7695925,-2.368903511,-6.886719465,107.6106183,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.5999756,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.2653714,2.001149
309,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.545286317,-0.003404132,0.630959667,6.40126052,254.787442,-2.632630218,-6.886719326,107.6106187,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.5999756,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.3404132,-0.750418
309.1,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.54937746,-0.003452706,0.360926833,6.381285751,254.7998246,-2.745656925,-6.886719177,107.610619,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.5999756,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.3452706,-0.048574
309.2,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.54937746,-0.004025788,0.101809352,6.36133917,254.8269132,-2.537046197,-6.886718988,107.6106193,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.5999756,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.4025788,-0.573082
309.3,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.547331889,-0.004924897,-0.140565958,6.340279558,254.8717693,-2.381657885,-6.886718755,107.6106195,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.7000122,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.4924897,-0.899109
309.4,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.543240745,-0.003454885,-0.35746799,6.32376817,254.9195502,-2.181388272,-6.886718487,107.6106197,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.7000122,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.3454885,1.470012
309.5,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.542217929,-0.000174593,-0.545334255,6.310429733,254.9691899,-1.926378744,-6.886718219,107.6106199,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.7000122,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0174593,3.280292
309.6,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.544263501,-0.005545441,-0.709996209,6.291134912,255.0045882,-1.594297671,-6.886717946,107.61062,0,0,0,0,20.63778114,1234,60.29000092,36.90000153,930.7000122,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.5545441,-5.370848
309.7,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.540172358,-0.007380789,-0.835351628,6.277453937,255.0311848,-1.192027715,-6.886717671,107.6106201,0,0,0,0,20.63778114,1234,60.29000092,36.90000153,930.7000122,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.7380789,-1.835348
309.8,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.550400217,-0.000717615,-0.91648434,6.259340484,255.0523964,-0.739154341,-6.886717388,107.6106202,0,0,0,0,20.63778114,1234,60.29000092,36.90000153,930.7000122,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0717615,6.663174
309.9,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.548354645,-0.000768185,-0.965203592,6.241156132,255.0629203,-0.444955572,-6.886717141,107.6106203,0,0,0,0,20.64582062,1166,60.29000092,36.90000153,930.7000122,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.0768185,-0.05057
310,1.70E+18,-0.041499998,-0.0418,-0.0112,0.189999998,9.119999886,276.1000061,0.547331889,-0.001321811,-0.981066103,6.223771318,255.0488156,-0.008587092,-6.886716908,107.6106204,0,0,0,0,20.64582062,1166,60.29000092,36.90000153,930.7000122,0.058902376,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.1321811,-0.553626
310.1,1.70E+18,-0.041499998,-0.0418,-0.0112,0.189999998,9.119999886,276.1000061,0.542217929,-0.00236995,-0.959223397,6.20180582,255.0363784,0.291964965,-6.8867167,107.6106205,0,0,0,0,20.64582062,1166,60.29000092,36.90000153,930.7000122,0.058902376,250.4979704,251,0,0,0,292.5,0.036277898,5,-0.236995,-1.048139
