Time,%time,field.velocity_x,field.velocity_y,field.velocity_z,field.dvl_roll,field.dvl_pitch,field.dvl_yaw,field.depth_data,field.depth_rate,field.roll_data,field.pitch_data,field.yaw_data,field.yaw_rate_data,field.lat,field.long,field.gps_status,field.navigasi_north,field.navigasi_east,field.navigasi_depth,field.voltage,field.current,field.humidity,field.temperature,field.pressure,field.surge,field.des_mm,field.cur_mm,field.roll_sp,field.servo_position,field.yaw_sp,field.internal_volume,field.bow_percentage,Unnamed: 33,be_rate,depth_rate,mm_rate,pitch
293,1.70E+18,0.096900001,-0.017999999,-0.048599999,1.730000019,7.849999905,355.2000122,0.529944558,-0.028797803,0.073969648,5.801665508,269.0564933,0.143355129,-6.888988958,107.6063395,-1,0,0,0,20.51237106,2814,60.24000168,36.86999893,930.5,0.098557649,250.4979704,251,0,0,0,280,0.036277898,,15,-28.797803,0,5.801665508
294,1.70E+18,0.039799999,-0.071800001,0.0275,1.360000014,8.06000042,354.7999878,0.529944558,-0.016987257,0.488770983,4.285997029,267.7444592,0.35610908,-6.888289968,107.6080472,0,0,0,0,20.5633316,2186,60.22999954,36.88000107,930.9000244,0.082093118,250.4979704,251,0,0,0,287.5,0.036277898,,7.5,-16.987257,0,4.285997029
295,1.70E+18,0.053400002,-0.057099998,0.035,1.480000019,6.579999924,350.8999939,0.536081274,-0.006347752,-0.040863897,3.717869283,266.5607337,-0.970525086,-6.887336116,107.6096104,0,0,0,0,20.64181137,1214,60.24000168,36.86999893,930.5999756,0.078179089,250.4979704,251,0,0,0,292.5,0.036277898,,5,-6.347752,0,3.717869283
296,1.70E+18,0.077399999,-0.015699999,-0.0066,1.580000043,6.090000153,288.7999878,0.534035702,0.005864215,-0.743058973,4.534823167,265.0188975,0.080203275,-6.887014698,107.6101362,0,0,0,0,20.63381195,1166,60.25999832,36.86999893,930.7000122,0.078976261,250.4979704,251,0,0,0,292.5,0.036277898,,0,5.864215,0,4.534823167
297,1.70E+18,0.096599996,-0.0243,-0.0134,0.980000019,7.019999981,287.2000122,0.53199013,0.00127338,-0.557665636,5.242911826,263.4757218,0.502025869,-6.886886024,107.6103494,0,0,0,0,20.64181137,1194,60.27000046,36.88000107,930.7000122,0.099609484,250.4979704,251,0,0,0,292.5,0.036277898,,0,1.27338,0,5.242911826
298,1.70E+18,0.073300004,0.0012,-0.011399999,0.730000019,7.869999886,285.6000061,0.533012886,0.002550537,-0.398323147,5.388728752,262.0881621,-0.134449464,-6.886826895,107.6104464,0,0,0,0,20.63777161,1214,60.25,36.88000107,930.7999878,0.073309826,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.550537,0,5.388728752
299,1.70E+18,0.039799999,-0.022200001,0.0113,0.970000029,8.159999847,284.1000061,0.545286317,0.007944247,-0.429476439,5.483296267,260.7388162,0.227443476,-6.886793897,107.6105001,0,0,0,0,20.63781166,1226,60.27999878,36.90000153,930.4000244,0.045572799,250.4979704,251,0,0,0,292.5,0.036277898,,0,7.944247,0,5.483296267
300,1.70E+18,0.027899999,-0.027000001,0.0056,1.059999943,8.340000153,282.6000061,0.542217929,0.006421135,-0.260397676,5.830096496,259.4714742,0.358908049,-6.886773043,107.6105336,0,0,0,0,20.63375282,1180,60.24000168,36.88000107,930.5999756,0.038825378,250.4979704,251,0,0,0,292.5,0.036277898,,0,6.421135,0,5.830096496
301,1.70E+18,0.068599999,-0.072999999,0.017000001,1.070000052,8.609999657,281.2000122,0.540172358,-0.001116453,-0.234391807,6.208449412,258.4453874,0.074060735,-6.886759144,107.6105559,0,0,0,0,20.64179039,1186,60.25,36.88000107,930.5999756,0.100174646,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.116453,0,6.208449412
302,1.70E+18,0.194700003,-0.0147,0.033400003,1.269999981,8.949999809,280,0.546309073,0.001924403,-0.321283634,6.266565365,257.5284205,-0.025692839,-6.886749251,107.6105718,0,0,0,0,20.63379097,1220,60.24000168,36.88000107,930.7000122,0.195254145,250.4979704,251,0,0,0,292.5,0.036277898,,0,1.924403,0,6.266565365
303,1.70E+18,0.044599999,-0.0067,0.0199,1.070000052,9.090000153,278.8999939,0.551423032,0.006222063,-0.454303636,6.336364729,256.707726,-0.118046387,-6.886741941,107.6105838,0,0,0,0,20.63786125,1266,60.25,36.90000153,930.5999756,0.045100442,250.4979704,251,0,0,0,292.5,0.036277898,,0,6.222063,0,6.336364729
304,1.70E+18,0.0451,0.021500001,0.0067,0.829999983,9.460000038,276.8999939,0.548354645,0.002301053,-0.544154969,6.552874093,255.9752404,-0.034306793,-6.88673634,107.6105931,0,0,0,0,20.64583015,1254,60.24000168,36.90000153,930.5,0.049962586,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.301053,0,6.552874093
305,1.70E+18,-0.0053,-0.024600001,-0.0078,0.829999983,9.460000038,276.8999939,0.550400217,0.000905507,-0.551991461,6.673386427,255.3516558,0.12715861,-6.886732247,107.6106,0,0,0,0,20.64183044,1174,60.25999832,36.88000107,930.7000122,0.02516446,250.4979704,251,0,0,0,292.5,0.036277898,,0,0.905507,0,6.673386427
306,1.70E+18,0.040400002,-0.022,0.022200001,0.899999976,9.319999695,275.6000061,0.550400217,-0.000116387,-0.534929857,6.664526168,254.8417286,-1.623594932,-6.886729007,107.6106053,0,0,0,0,20.63773155,1200,60.25,36.88000107,930.9000244,0.046001741,250.4979704,251,0,0,0,292.5,0.036277898,,0,-0.116387,0,6.664526168
307,1.70E+18,-0.0064,-0.038599998,-0.0044,-1.889999986,9.550000191,276.2000122,0.546309073,-0.001975503,-3.229517822,6.685027556,254.8896462,2.229891409,-6.886725119,107.6106104,0,0,0,0,20.64179039,1166,60.25999832,36.86999893,930.5,0.039126971,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.975503,0,6.685027556
308,1.70E+18,-0.029100001,0.0137,-0.0046,1.830000043,9.470000267,275.2000122,0.547331889,-0.002137534,0.981044214,6.527229527,254.8141753,2.985139751,-6.886721919,107.6106147,0,0,0,0,20.64978027,1180,60.27000046,36.88000107,930.5,0.032163645,250.4979704,251,0,0,0,292.5,0.036277898,,0,-2.137534,0,6.527229527
309,1.70E+18,-0.010100001,-0.0187,0.0032,1.980000019,9.31000042,275.2999878,0.545286317,-0.003404132,0.630959667,6.40126052,254.787442,-2.632630218,-6.886719326,107.6106187,0,0,0,0,20.63778114,1234,60.25999832,36.90000153,930.5999756,0.021253235,250.4979704,251,0,0,0,292.5,0.036277898,,0,-3.404132,0,6.40126052
310,1.70E+18,-0.041499998,-0.0418,-0.0112,0.189999998,9.119999886,276.1000061,0.547331889,-0.001321811,-0.981066103,6.223771318,255.0488156,-0.008587092,-6.886716908,107.6106204,0,0,0,0,20.64582062,1166,60.29000092,36.90000153,930.7000122,0.058902376,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.321811,0,6.223771318
311,1.70E+18,-0.004,0.190500006,-0.039099999,1.450000048,9.079999924,275.7999878,0.544263501,-0.004013537,0.365203872,6.091553789,255.1793384,1.574111165,-6.886715429,107.6106212,0,0,0,0,20.61013222,1480,60.27000046,36.88000107,930.7999878,0.190541996,250.4979704,251,0,0,0,292.5,0.036277898,,0,-4.013537,0,6.091553789
312,1.70E+18,-0.024700001,-0.022299999,-0.0054,1.639999986,8.909999847,275.7000122,0.540172358,-0.00495579,0.334930947,5.910726347,255.241388,-1.106833624,-6.886714503,107.610622,0,0,0,0,20.63384247,1260,60.31000137,36.86999893,930.7999878,0.03327732,250.4979704,251,0,0,0,292.5,0.036277898,,0,-4.95579,0,5.910726347
313,1.70E+18,0.0009,0.0188,-0.0054,0.340000004,8.789999962,276,0.544263501,-0.001752202,-0.711192632,5.706334759,255.1805411,0.177412937,-6.886714016,107.6106224,0,0,0,0,20.47628975,1986,60.29999924,36.88000107,930.5,0.01882153,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.752202,0,5.706334759
314,1.70E+18,-0.0298,-0.0107,0.0013,0.899999976,8.710000038,275.8999939,0.536081274,-0.003283535,0.002279178,5.634431911,255.0220004,1.304486482,-6.886714797,107.6106244,0,0,0,0,20.63784218,1200,60.34000015,36.88000107,930.2000122,0.031662754,250.4979704,251,0,0,0,292.5,0.036277898,,0,-3.283535,0,5.634431911
315,1.70E+18,-0.045000002,-0.0096,0.0033,1.320000052,8.710000038,275.7999878,0.541195173,-0.001782012,0.113254794,5.688313134,254.9170081,-0.656610479,-6.886714739,107.6106259,0,0,0,0,20.63783073,1206,60.33000183,36.88000107,930.5,0.046012609,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.782012,0,5.688313134
316,1.70E+18,-0.022,-0.011100001,-0.0014,0.75999999,8.710000038,276,0.545286317,0.003800755,-0.589866559,5.661714419,254.9086164,-0.064062105,-6.886713875,107.6106267,0,0,0,0,20.63385201,1266,60.34000015,36.86999893,930.4000244,0.024641632,250.4979704,251,0,0,0,292.5,0.036277898,,0,3.800755,0,5.661714419
317,1.70E+18,-0.035099998,-0.108400002,0.028200001,1.00999999,8.710000038,275.5,0.541195173,-0.000103273,-0.090504887,5.641538484,254.1599213,0.725960851,-6.886714558,107.6106273,0,0,0,0,20.63776207,1186,60.31000137,36.88000107,930.5999756,0.113941083,250.4979704,251,0,0,0,292.5,0.036277898,,0,-0.103273,0,5.641538484
318,1.70E+18,0.016299998,0.0272,0.0068,1.25999999,8.840000153,274.6000061,0.539149601,-0.002557847,-0.114790017,5.766755361,253.4368114,-0.485241668,-6.88671464,107.6106276,0,0,0,0,20.64980125,1160,60.34999847,36.88000107,930.5999756,0.031710093,250.4979704,251,0,0,0,292.5,0.036277898,,0,-2.557847,0,5.766755361
319,1.70E+18,-0.0021,-0.046,-0.0035,1.159999967,8.869999886,274.1000061,0.542217929,0.000716369,-0.445664377,5.707733096,252.9400048,-0.007318661,-6.88671492,107.6106275,0,0,0,0,20.63780212,1200,60.34999847,36.88000107,930.7000122,0.04604791,250.4979704,251,0,0,0,292.5,0.036277898,,0,0.716369,0,5.707733096
320,1.70E+18,0.012800001,-0.0068,0.010199999,1.289999962,8.880000114,273.5,0.547331889,0.003698383,-0.286751901,5.684293237,252.4146882,-0.174844431,-6.886714947,107.6106276,0,0,0,0,20.61818123,1214,60.34999847,36.88000107,930.4000244,0.014494137,250.4979704,251,0,0,0,292.5,0.036277898,,0,3.698383,0,5.684293237
321,1.70E+18,-0.0153,-0.068599999,-0.020399999,1.24000001,8.81000042,273,0.543240745,0.002011904,-0.243976033,5.690405086,251.892515,0.354363589,-6.886715261,107.6106279,0,0,0,0,20.63384247,1200,60.33000183,36.88000107,930.7000122,0.070285488,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.011904,0,5.690405086
322,1.70E+18,-0.073899999,-0.0105,-0.0199,1.200000048,8.869999886,272.3999939,0.543240745,-0.001088957,-0.120105959,5.684234297,251.4061776,0.156381261,-6.886715406,107.6106284,0,0,0,0,20.6378212,1214,60.34999847,36.86999893,930.5999756,0.074642213,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.088957,0,5.684234297
323,1.70E+18,0.0254,-0.015600001,0.0009,1.090000033,8.880000114,272.1000061,0.544263501,0.00086811,-0.182190289,5.756067527,251.0034021,0.203434449,-6.886715551,107.6106285,0,0,0,0,20.6418705,1200,60.31999969,36.88000107,930.5,0.029808053,250.4979704,251,0,0,0,292.5,0.036277898,,0,0.86811,0,5.756067527
324,1.70E+18,-0.0092,-0.0076,-0.0133,1.080000043,8.869999886,271.7000122,0.541195173,-0.000680776,-0.385511782,5.774021244,250.6735006,-0.726258169,-6.886715478,107.6106278,0,0,0,0,20.63777161,1240,60.34000015,36.88000107,930.5,0.011933147,250.4979704,251,0,0,0,292.5,0.036277898,,0,-0.680776,0,5.774021244
325,1.70E+18,-0.0141,0.078900002,-0.0231,0.730000019,9.18999958,271.2000122,0.541195173,2.05E-05,-0.295313935,5.987385418,250.305194,0.543104455,-6.886714148,107.6106283,0,0,0,0,20.64175224,1194,60.31999969,36.90000153,930.5,0.080149986,250.4979704,251,0,0,0,292.5,0.036277898,,0,0.0205,0,5.987385418
326,1.70E+18,0.0131,-0.060099997,0.0136,1.129999995,9.300000191,270.7999878,0.544263501,0.005023217,-0.203988549,6.300091696,249.8064466,-0.650836042,-6.886713055,107.6106299,0,0,0,0,20.64580154,1194,60.34999847,36.90999985,930.7999878,0.061511134,250.4979704,251,0,0,0,292.5,0.036277898,,0,5.023217,0,6.300091696
327,1.70E+18,0.006,-0.0151,-0.0045,0.829999983,9.399999619,270.6000061,0.545286317,0.004125047,-0.426094662,6.489526979,249.365512,0.48750649,-6.88671373,107.6106315,0,0,0,0,20.64189148,1226,60.31000137,36.90000153,930.7999878,0.016248385,250.4979704,251,0,0,0,292.5,0.036277898,,0,4.125047,0,6.489526979
328,1.70E+18,-0.0129,-0.037099998,0.0024,0.620000005,9.479999542,270,0.545286317,0.00155357,-0.686886501,6.554858415,248.9854515,-0.58087945,-6.886712992,107.6106324,-1,0,0,0,20.64176178,1206,60.34999847,36.90999985,930.7999878,0.039278746,250.4979704,251,0,0,0,292.5,0.036277898,,0,1.55357,0,6.554858415
329,1.70E+18,-0.021200001,-0.0068,-0.0047,-0.050000001,9.710000038,269.7999878,0.54937746,0.001674111,-0.904803063,6.744940332,248.5981474,0.313146648,-6.886712874,107.6106328,-1,0,0,0,20.6457901,1226,60.36000061,36.90000153,930.5,0.022263873,250.4979704,251,0,0,0,292.5,0.036277898,,0,1.674111,0,6.744940332
330,1.70E+18,0.052099999,-0.070699997,0.0036,0.230000004,9.729999542,269.3999939,0.548354645,0.002914866,-0.714114713,6.842609471,248.0842839,0.65604099,-6.886712575,107.6106332,-1,0,0,0,20.63780212,1220,60.34000015,36.88000107,930.5999756,0.087823115,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.914866,0,6.842609471
331,1.70E+18,-0.0096,0.0933,-0.011399999,1.309999943,9.800000191,268.8999939,0.54937746,0.001682335,0.029127431,6.870824345,247.8249878,0.021471578,-6.886712147,107.6106338,-1,0,0,0,20.64587021,1180,60.33000183,36.90999985,930.7999878,0.09379259,250.4979704,251,0,0,0,292.5,0.036277898,,0,1.682335,0,6.870824345
332,1.70E+18,0.021399999,0.066699997,-0.0297,1.429999948,9.729999542,268.7000122,0.545286317,-0.001681855,0.188900963,6.83486566,247.5773088,0.195589949,-6.886711571,107.6106346,-1,0,0,0,20.64178085,1166,60.36000061,36.90999985,930.5999756,0.070048908,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.681855,0,6.83486566
333,1.70E+18,-0.0242,0.018200001,0.010199999,1.529999971,9.850000381,268.1000061,0.544263501,-0.002330658,0.403266762,6.930916078,247.1768841,0.140077498,-6.886710854,107.6106355,-1,0,0,0,20.64581108,1240,60.29999924,36.88000107,930.4000244,0.030280027,250.4979704,251,0,0,0,292.5,0.036277898,,0,-2.330658,0,6.930916078
334,1.70E+18,-0.0276,0.0298,-0.017999999,1.129999995,9.960000038,268,0.547331889,0.002026241,0.014461859,7.048615937,246.8815336,-0.282993258,-6.886710077,107.6106366,-1,0,0,0,20.63785172,1214,60.33000183,36.91999817,930.5,0.04061773,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.026241,0,7.048615937
335,1.70E+18,-0.078500003,-0.0164,0.0074,1.00999999,9.979999542,267.7000122,0.553468604,0.003927152,0.134047813,7.075856588,246.470749,0.308175218,-6.886709182,107.6106379,-1,0,0,0,20.6337719,1246,60.34000015,36.88000107,930.5,0.080194828,250.4979704,251,0,0,0,292.5,0.036277898,,0,3.927152,0,7.075856588
336,1.70E+18,-0.034700003,-0.0003,0.0032,1.409999967,10.06999969,267.2000122,0.550400217,0.000536465,0.308102104,7.162389862,246.1065699,-0.326611668,-6.886708242,107.6106393,-1,0,0,0,20.6457901,1206,60.34000015,36.88000107,930.7999878,0.034701299,250.4979704,251,0,0,0,292.5,0.036277898,,0,0.536465,0,7.162389862
337,1.70E+18,-0.061000001,-0.055500001,-0.0207,1.039999962,10.21000004,266.8999939,0.553468604,0.002767918,-0.142454075,7.086655896,245.8697702,-0.153484579,-6.886707281,107.6106409,-1,0,0,0,20.64582062,1200,60.31999969,36.90000153,930.7000122,0.082469692,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.767918,0,7.086655896
338,1.70E+18,-0.0043,0.021200001,0.0057,0.779999971,9.899999619,266.8999939,0.548354645,-0.001888372,-0.524658235,6.93079777,245.5098826,0.098075141,-6.886706281,107.6106425,-1,0,0,0,20.63380241,1180,60.31999969,36.90999985,930.7000122,0.021631691,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.888372,0,6.93079777
339,1.70E+18,0.114,0.059700001,-0.0154,1.330000043,9.789999962,266,0.553468604,-0.001753053,0.321655988,6.672593296,244.792431,1.172247705,-6.886705259,107.6106443,-1,0,0,0,20.63796234,1314,60.34000015,36.90000153,930.7999878,0.128686014,250.4979704,251,0,0,0,292.5,0.036277898,,0,-1.753053,0,6.672593296
340,1.70E+18,-0.0055,-0.039999999,-0.0176,1.940000057,9.550000191,265.2999878,0.545286317,-0.00382185,0.336115865,6.403599765,244.1705959,-0.951917047,-6.886704345,107.6106461,-1,0,0,0,20.62233162,1540,60.34999847,36.88000107,930.5,0.040376354,250.4979704,251,0,0,0,292.5,0.036277898,,0,-3.82185,0,6.403599765
341,1.70E+18,0.0112,-0.0275,0.017200001,0.939999998,9.100000381,264.8999939,0.543240745,-0.008279013,-0.553493691,5.93642003,243.6451426,-0.208374914,-6.886708368,107.6106458,0,0,0,0,20.6142807,1540,60.33000183,36.90999985,930.7999878,0.029693265,250.4979704,251,0,0,0,292.5,0.036277898,,0,-8.279013,0,5.93642003
342,1.70E+18,0.01,0.171199992,0.036499999,0.899999976,8.859999657,264.2999878,0.536081274,-0.007190105,-0.252573383,5.484976064,243.0675895,0.875139562,-6.88670838,107.6106471,0,0,0,0,20.63396263,1174,60.31000137,36.90999985,930.4000244,0.1714918,250.4979704,251,0,0,0,292.5,0.036277898,,0,-7.190105,0,5.484976064
343,1.70E+18,0.107000001,-0.29520002,-0.0002,1.409999967,8.369999886,263.8999939,0.536081274,-0.006247822,-0.141871506,5.120268246,242.4619365,-0.234930812,-6.886707569,107.6106422,0,0,0,0,20.63816071,1134,60.29000092,36.90999985,930.5999756,0.313993713,250.4979704,251,0,0,0,292.5,0.036277898,,0,-6.247822,0,5.120268246
344,1.70E+18,-0.074599996,-0.117699996,-0.0296,0.850000024,8.170000076,263.5,0.53710403,-0.002345045,-0.465034501,4.843911453,241.925276,-0.207388425,-6.886707588,107.61064,0,0,0,0,20.6339016,1294,60.29000092,36.90000153,930.7000122,0.139350093,250.4979704,251,0,0,0,292.5,0.036277898,,0,-2.345045,0,4.843911453
345,1.70E+18,-0.0117,0.0065,0.0012,0.779999971,8.130000114,263,0.538126845,-0.0046548,-0.264916056,4.802717335,241.3862648,0.217373701,-6.886706195,107.6106395,0,0,0,0,20.62194061,1186,60.27999878,36.90999985,930.5999756,0.013384319,250.4979704,251,0,0,0,292.5,0.036277898,,0,-4.6548,0,4.802717335
346,1.70E+18,0.0295,0.010100001,-0.0048,0.970000029,8.06000042,262.3999939,0.534035702,0.000129495,-0.164656789,4.751592637,240.8766109,0.182865539,-6.886705775,107.6106401,0,0,0,0,20.63387108,1366,60.29999924,36.90000153,930.5999756,0.031181084,250.4979704,251,0,0,0,292.5,0.036277898,,0,0.129495,0,4.751592637
347,1.70E+18,0.0099,0.0091,0.006,0.920000017,8.079999924,261.8999939,0.538126845,0.000185633,-0.342240955,4.848171381,240.3450346,0.33856274,-6.886705568,107.6106408,0,0,0,0,20.64182091,1266,60.29999924,36.91999817,930.5999756,0.013446933,250.4979704,251,0,0,0,292.5,0.036277898,,0,0.185633,0,4.848171381
348,1.70E+18,-0.055400003,-0.158800006,-0.003,1.00999999,8.149999619,261.3999939,0.538126845,0.003162544,-0.258398726,5.027614154,239.8413944,0.169920637,-6.886705209,107.6106415,0,0,0,0,20.64182091,1280,60.27999878,36.90999985,930.2999878,0.168186213,250.4979704,251,0,0,0,292.5,0.036277898,,0,3.162544,0,5.027614154
349,1.70E+18,-0.055400003,-0.158800006,-0.003,1.00999999,8.149999619,261.3999939,0.533012886,-0.000343416,-0.182467452,5.261326387,239.2485339,-0.607262318,-6.886705153,107.6106419,0,0,0,0,20.64577103,1206,60.29000092,36.91999817,930.5999756,0.168186213,250.4979704,251,0,0,0,292.5,0.036277898,,0,-0.343416,0,5.261326387
350,1.70E+18,0.099199995,-0.037900001,0.0096,0.829999983,8.510000229,260.1000061,0.540172358,0.003650626,-0.271977462,5.49526413,238.6493592,0.590249457,-6.886705219,107.6106423,0,0,0,0,20.63393211,1314,60.27000046,36.91999817,930.7000122,0.106193452,250.4979704,251,0,0,0,292.5,0.036277898,,0,3.650626,0,5.49526413
351,1.70E+18,0.0284,-0.167500004,0.020500001,1.340000033,8.68999958,259.3999939,0.539149601,0.005362956,-1.33218691,5.803616089,238.1526072,-7.087542136,-6.886705317,107.6106428,0,0,0,0,20.61033249,1566,60.27999878,36.90999985,930.5999756,0.169890587,250.4979704,251,0,0,0,292.5,0.036277898,,0,5.362956,0,5.803616089
352,1.70E+18,-0.076300003,-0.0594,-0.021299999,-2.599999905,9.020000458,260,0.544263501,0.004716798,-3.771495952,6.110949833,238.1991034,1.12349909,-6.88670576,107.6106433,0,0,0,0,20.63781166,1220,60.29000092,36.91999817,930.5,0.096695658,250.4979704,251,0,0,0,292.5,0.036277898,,0,4.716798,0,6.110949833
353,1.70E+18,-0.118599996,-0.049599998,-0.035799999,-1.379999995,9.340000153,259.6000061,0.542217929,0.002094536,-2.091847336,6.395421163,237.6898869,2.654577137,-6.88670573,107.6106439,0,0,0,0,20.63776207,1200,60.29000092,36.93999863,930.5,0.128553953,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.094536,0,6.395421163
354,1.70E+18,0.178600013,0.123099998,0.012800001,0.379999995,9.569999695,258.2000122,0.545286317,0.004437855,-0.952044751,6.501248403,236.9325541,-0.005877515,-6.886705473,107.6106447,0,0,0,0,20.63777161,1194,60.27000046,36.90000153,930.4000244,0.216913748,250.4979704,251,0,0,0,292.5,0.036277898,,0,4.437855,0,6.501248403
355,1.70E+18,-0.046999998,-0.205699995,0.0149,0.409999996,9.430000305,257.2000122,0.54937746,0.003670203,-0.388841453,6.50214831,235.7551976,1.162235228,-6.886705374,107.610645,-1,0,0,0,20.63775253,1214,60.25999832,36.93999863,930.7000122,0.211001156,250.4979704,251,0,0,0,292.5,0.036277898,,0,3.670203,0,6.50214831
356,1.70E+18,0.0207,-0.218699992,0.027700001,0.99000001,9.43999958,255.8000031,0.543240745,-0.00059604,-0.609944634,6.737890991,234.6587789,-1.793604273,-6.886705273,107.6106454,-1,0,0,0,20.64178085,1214,60.27000046,36.90999985,930.7000122,0.219677437,250.4979704,251,0,0,0,292.5,0.036277898,,0,-0.59604,0,6.737890991
357,1.70E+18,0.054099999,-0.020200001,-0.027000001,-0.460000008,9.680000305,255,0.54937746,0.003363733,-1.125858729,6.785299463,233.7378484,2.874226137,-6.886705187,107.6106459,-1,0,0,0,20.64978981,1206,60.29999924,36.93999863,930.5,0.05774816,250.4979704,251,0,0,0,292.5,0.036277898,,0,3.363733,0,6.785299463
358,1.70E+18,-0.235799998,-0.053400002,-0.0217,1.690000057,9.449999809,254.1999969,0.546309073,0.002820885,-0.657086326,7.441739368,232.5795714,-4.41759782,-6.886705025,107.6106467,-1,0,0,0,20.64179039,1200,60.25999832,36.90999985,930.4000244,0.241770965,250.4979704,251,0,0,0,292.5,0.036277898,,0,2.820885,0,7.441739368
359,1.70E+18,-0.199300006,-0.489499986,0.039000001,-1.070000052,11.26000023,253.8999939,0.536081274,0.006381583,-1.709813644,9.895405382,231.0317216,1.371624565,-6.886704329,107.6106482,-1,0,0,0,20.64578056,1200,60.27000046,36.90999985,930.7999878,0.528517482,250.4979704,251,0,0,0,292.5,0.036277898,,0,6.381583,0,9.895405382
360,1.70E+18,-0.247999996,-0.677900016,0.059500001,-0.379999995,13.72999954,251.6000061,0.558582504,0.018759504,-1.538518935,10.17136113,229.4390976,0.454583549,-6.886704056,107.6106499,-1,0,0,0,20.64583015,1206,60.25,36.90999985,930.7000122,0.721839615,250.4979704,251,0,0,0,292.5,0.036277898,,0,18.759504,0,10.17136113
361,1.70E+18,-0.456799984,-0.207899988,-0.024499999,-0.029999999,12.89000034,249.1000061,0.591311593,0.025407545,-0.727198437,9.229617039,228.1382297,1.617614204,-6.886703544,107.6106516,-1,0,0,0,20.64586067,1200,60.27999878,36.93999863,930.7999878,0.501885077,250.4979704,251,0,0,0,292.5,0.036277898,,0,25.407545,0,9.229617039
362,1.70E+18,-0.240199998,0.035400003,-0.061900001,1.789999962,12.52999973,247.8000031,0.603585024,0.01665923,0.783606349,9.098361347,227.4832513,0.583985399,-6.886703381,107.610653,-1,0,0,0,20.64184189,1214,60.25,36.91999817,930.5999756,0.242794562,250.4979704,251,0,0,0,292.5,0.036277898,,0,16.65923,0,9.098361347
363,1.70E+18,-0.115400001,0.040200002,-0.0361,2.460000038,12.48999977,247.6000061,0.587220449,-0.002489329,0.624933772,9.670453466,227.5508635,-3.707816551,-6.886703614,107.6106542,-1,0,0,0,20.64184189,1194,60.25,36.90999985,930.5999756,0.122201475,250.4979704,251,0,0,0,292.5,0.036277898,,0,-2.489329,0,9.670453466
364,1.70E+18,-0.072699994,-0.128100008,-0.034000002,-0.730000019,12.93000031,248.3000031,0.568810363,-0.013801795,-3.715234055,9.933381703,227.5584625,-2.462458577,-6.88670408,107.6106555,-1,0,0,0,20.64580154,1200,60.27999878,36.90999985,930.7999878,0.147291891,250.4979704,251,0,0,0,292.5,0.036277898,,0,-13.801795,0,9.933381703
365,1.70E+18,-0.056200001,-0.083900005,0.0143,-2.799999952,13.14999962,248.5,0.560628076,-0.014557894,-1.653536264,9.175631176,228.2918775,2.70029193,-6.886704874,107.6106567,-1,0,0,0,20.64178085,1194,60.25999832,36.90000153,930.7000122,0.100983419,250.4979704,251,0,0,0,292.5,0.036277898,,0,-14.557894,0,9.175631176
366,1.70E+18,-0.042400002,0.1118,-0.0005,-0.460000008,11.60999966,251,0.557559748,-0.01812884,-1.750075929,6.89169475,232.4654221,-0.520751734,-6.886706457,107.6106576,-1,0,0,0,20.63383102,1200,60.22000122,36.90000153,930.7999878,0.119570064,250.4979704,251,0,0,0,292.5,0.036277898,,0,-18.12884,0,6.89169475
367,1.70E+18,0.100599997,0.056499999,0.025799999,0.660000026,8.279999733,257.6000061,0.567787547,-0.015732186,-0.14140599,4.430416046,236.6986244,0.857442267,-6.886708099,107.6106586,-1,0,0,0,20.63381195,1226,60.25,36.90999985,930.5,0.115380281,250.4979704,251,0,0,0,292.5,0.036277898,,0,-15.732186,0,4.430416046
368,1.70E+18,0.165000007,0.0814,0.039999999,1.5,5.909999847,261.8999939,0.579038222,-0.007916977,-0.50458032,2.579861599,239.3951295,-1.327185743,-6.886708839,107.6106562,0,0,0,0,20.64580154,1200,60.27000046,36.91999817,930.5999756,0.18398631,250.4979704,251,0,0,0,292.5,0.036277898,,0,-7.916977,0,2.579861599
369,1.70E+18,-0.0206,0.055300001,0.043499999,0.449999988,4.630000114,264.7999878,0.590288837,-0.000286778,-0.890198585,1.888870101,241.0523724,-0.169299535,-6.886705084,107.6106406,0,0,0,0,20.64581108,1206,60.27000046,36.90999985,930.7000122,0.059012288,250.4979704,251,0,0,0,292.5,0.036277898,,0,-0.286778,0,1.888870101
